id_municipio,id_municipio_6
2913507,291350
2913606,291360
2913705,291370
2913804,291380
2913903,291390
2914000,291400
2914109,291410
2914208,291420
2914307,291430
2914406,291440
2914505,291450
2914604,291460
2914653,291465
2914703,291470
2914802,291480
2914901,291490
2915007,291500
2915106,291510
2915205,291520
2915304,291530
2915353,291535
2915403,291540
2915502,291550
2915601,291560
2915700,291570
2915809,291580
2915908,291590
2916005,291600
2916104,291610
2916203,291620
2916302,291630
2916401,291640
2916500,291650
2916609,291660
2916708,291670
2916807,291680
2916856,291685
2916906,291690
2917003,291700
2917102,291710
2917201,291720
2917300,291730
2917334,291733
2917359,291735
2917409,291740
2917508,291750
2917607,291760
2917706,291770
2917805,291780
2917904,291790
2918001,291800
2918100,291810
2918209,291820
2918308,291830
2918357,291835
2918407,291840
2918456,291845
2918506,291850
2918555,291855
2918605,291860
2918704,291870
2918753,291875
2918803,291880
2918902,291890
2919009,291900
2919058,291905
2919108,291910
2919157,291915
2919207,291920
2919306,291930
2919405,291940
2919504,291950
2919553,291955
2919603,291960
2919702,291970
2919801,291980
2919900,291990
2919926,291992
2919959,291995
2920007,292000
2920106,292010
2920205,292020
2920304,292030
2920403,292040
2920452,292045
2920502,292050
2920601,292060
2920700,292070
2920809,292080
2920908,292090
2921005,292100
2921054,292105
2921104,292110
2921203,292120
2921302,292130
2921401,292140
2921450,292145
2921500,292150
2921609,292160
2921708,292170
2921807,292180
2921906,292190
2922003,292200
2922052,292205
2922102,292210
2922201,292220
2922250,292225
2922300,292230
2922409,292240
2922508,292250
2922607,292260
2922656,292265
2922706,292270
2922730,292273
2922755,292275
2922805,292280
2922854,292285
2922904,292290
2923001,292300
2923035,292303
2923050,292305
2923100,292310
2923209,292320
2923308,292330
2923357,292335
2923407,292340
2923506,292350
2923605,292360
2923704,292370
2923803,292380
2923902,292390
2924009,292400
2924058,292405
2924108,292410
2924207,292420
2924306,292430
2924405,292440
2924504,292450
2924603,292460
2924652,292465
2924678,292467
2924702,292470
2924801,292480
2924900,292490
2925006,292500
2925105,292510
2925204,292520
2925253,292525
2925303,292530
2925402,292540
2925501,292550
2925600,292560
2925709,292570
2925758,292575
2925808,292580
2925907,292590
2925931,292593
2925956,292595
2926004,292600
2926103,292610
2926202,292620
2926301,292630
2926400,292640
2926509,292650
2926608,292660
2926657,292665
2926707,292670
2926806,292680
2926905,292690
2927002,292700
2927101,292710
2927200,292720
2927309,292730
2927408,292740
2927507,292750
2927606,292760
2927705,292770
2927804,292780
2927903,292790
2928000,292800
2928059,292805
2928109,292810
2928208,292820
2928307,292830
2928406,292840
2928505,292850
2928604,292860
2928703,292870
2928802,292880
2928901,292890
2928950,292895
2929008,292900
2929057,292905
2929107,292910
2929206,292920
2929255,292925
2929305,292930
2929354,292935
2929370,292937
2929404,292940
2929503,292950
2929602,292960
2929701,292970
2929750,292975
2929800,292980
2929909,292990
2930006,293000
2930105,293010
2930154,293015
2930204,293020
2930303,293030
2930402,293040
2930501,293050
2930600,293060
2930709,293070
2930758,293075
2930766,293076
2930774,293077
2930808,293080
2930907,293090
2931004,293100
2931053,293105
2931103,293110
2931202,293120
2931301,293130
2931350,293135
2931400,293140
2931509,293150
2931608,293160
2931707,293170
2931806,293180
2931905,293190
2932002,293200
2932101,293210
2932200,293220
2932309,293230
2932408,293240
2932457,293245
2932507,293250
2932606,293260
2932705,293270
2932804,293280
2932903,293290
2933000,293300
2933059,293305
2933109,293310
2933158,293315
2933174,293317
2933208,293320
2933257,293325
2933307,293330
2933406,293340
2933455,293345
2933505,293350
2933604,293360
3100104,310010
3100203,310020
3100302,310030
3100401,310040
3100500,310050
3100609,310060
3100708,310070
3100807,310080
3100906,310090
3101003,310100
3101102,310110
3101201,310120
3101300,310130
3101409,310140
3101508,310150
3101607,310160
3101631,310163
3101706,310170
3101805,310180
3101904,310190
3102001,310200
3102050,310205
3102100,310210
3102209,310220
3102308,310230
3102407,310240
3102506,310250
3102605,310260
3102704,310270
3102803,310280
3102852,310285
3102902,310290
3103009,310300
3103108,310310
3103207,310320
3103306,310330
3103405,310340
3103504,310350
3103603,310360
3103702,310370
3103751,310375
3103801,310380
3103900,310390
3104007,310400
3104106,310410
3104205,310420
3104304,310430
3104403,310440
3104452,310445
3104502,310450
3104601,310460
3104700,310470
3104809,310480
3104908,310490
3105004,310500
3105103,310510
3105202,310520
3105301,310530
3105400,310540
3105509,310550
3105608,310560
3105707,310570
3105905,310590
3106002,310600
3106101,310610
3106200,310620
3106309,310630
3106408,310640
3106507,310650
3106606,310660
3106655,310665
3106705,310670
3106804,310680
3106903,310690
3107000,310700
3107109,310710
3107208,310720
3107307,310730
3107406,310740
3107505,310750
3107604,310760
3107703,310770
3107802,310780
3107901,310790
3108008,310800
3108107,310810
3108206,310820
3108255,310825
3108305,310830
3108404,310840
3108503,310850
3108552,310855
3108602,310860
3108701,310870
3108800,310880
3108909,310890
3109006,310900
3109105,310910
3109204,310920
3109253,310925
3109303,310930
3109402,310940
3109451,310945
3109501,310950
3109600,310960
3109709,310970
3109808,310980
3109907,310990
3110004,311000
3110103,311010
3110202,311020
3110301,311030
3110400,311040
3110509,311050
3110608,311060
3110707,311070
3110806,311080
3110905,311090
3111002,311100
3111101,311110
3111150,311115
3111200,311120
3111309,311130
3111408,311140
3111507,311150
3111606,311160
3111705,311170
3111804,311180
3111903,311190
3112000,311200
3112059,311205
3112109,311210
3112208,311220
3112307,311230
3112406,311240
3112505,311250
3112604,311260
3112653,311265
3112703,311270
3112802,311280
3112901,311290
3113008,311300
3113107,311310
3113206,311320
3113305,311330
3113404,311340
3113503,311350
3113602,311360
3113701,311370
3113800,311380
3113909,311390
3114006,311400
3114105,311410
3114204,311420
3114303,311430
3114402,311440
3114501,311450
3114550,311455
3114600,311460
3114709,311470
3114808,311480
3114907,311490
3115003,311500
3115102,311510
3115201,311520
3115300,311530
3115359,311535
3115409,311540
3115458,311545
3115474,311547
3115508,311550
3115607,311560
3115706,311570
3115805,311580
3115904,311590
3116001,311600
3116100,311610
3116159,311615
3116209,311620
3116308,311630
3116407,311640
3116506,311650
3116605,311660
3116704,311670
3116803,311680
3116902,311690
3117009,311700
3117108,311710
3117207,311720
3117306,311730
3117405,311740
3117504,311750
3117603,311760
3117702,311770
3117801,311780
3117836,311783
3117876,311787
3117900,311790
3118007,311800
3118106,311810
3118205,311820
3118304,311830
3118403,311840
3118502,311850
3118601,311860
3118700,311870
3118809,311880
3118908,311890
3119005,311900
3119104,311910
3119203,311920
3119302,311930
3119401,311940
3119500,311950
3119609,311960
3119708,311970
3119807,311980
3119906,311990
3119955,311995
3120003,312000
3120102,312010
3120151,312015
3120201,312020
3120300,312030
3120409,312040
3120508,312050
3120607,312060
3120706,312070
3120805,312080
3120839,312083
3120870,312087
3120904,312090
3121001,312100
3121100,312110
3121209,312120
3121258,312125
3121308,312130
3121407,312140
3121506,312150
3121605,312160
3121704,312170
3121803,312180
3121902,312190
3122009,312200
3122108,312210
3122207,312220
3122306,312230
3122355,312235
3122405,312240
3122454,312245
3122470,312247
3122504,312250
3122603,312260
3122702,312270
3122801,312280
3122900,312290
3123007,312300
3123106,312310
3123205,312320
3123304,312330
3123403,312340
3123502,312350
3123528,312352
3123601,312360
3123700,312370
3123809,312380
3123858,312385
3123908,312390
3124005,312400
3124104,312410
3124203,312420
3124302,312430
3124401,312440
3124500,312450
3124609,312460
3124708,312470
3124807,312480
3124906,312490
3125002,312500
3125101,312510
3125200,312520
3125309,312530
3125408,312540
3125507,312550
3125606,312560
3125705,312570
3125804,312580
3125903,312590
3125952,312595
3126000,312600
3126109,312610
3126208,312620
3126307,312630
3126406,312640
3126505,312650
3126604,312660
3126703,312670
3126752,312675
3126802,312680
3126901,312690
3126950,312695
3127008,312700
3127057,312705
3127073,312707
3127107,312710
3127206,312720
3127305,312730
3127339,312733
3127354,312735
3127370,312737
3127388,312738
3127404,312740
3127503,312750
3127602,312760
3127701,312770
3127800,312780
3127909,312790
3128006,312800
3128105,312810
3128204,312820
3128253,312825
3128303,312830
3128402,312840
3128501,312850
3128600,312860
3128709,312870
3128808,312880
3128907,312890
3129004,312900
3129103,312910
3129202,312920
3129301,312930
3129400,312940
3129509,312950
3129608,312960
3129657,312965
3129707,312970
3129806,312980
3129905,312990
3130002,313000
3130051,313005
3130101,313010
3130200,313020
3130309,313030
3130408,313040
3130507,313050
3130556,313055
3130606,313060
3130655,313065
3130705,313070
3130804,313080
3130903,313090
3131000,313100
3131109,313110
3131158,313115
3131208,313120
3131307,313130
3131406,313140
3131505,313150
3131604,313160
3131703,313170
3131802,313180
3131901,313190
3132008,313200
3132107,313210
3132206,313220
3132305,313230
3132404,313240
3132503,313250
3132602,313260
3132701,313270
3132800,313280
3132909,313290
3133006,313300
3133105,313310
3133204,313320
3133303,313330
3133402,313340
3133501,313350
3133600,313360
3133709,313370
3133758,313375
3133808,313380
3133907,313390
3134004,313400
3134103,313410
3134202,313420
3134301,313430
3134400,313440
3134509,313450
3134608,313460
3134707,313470
3134806,313480
3134905,313490
3135001,313500
3135050,313505
3135076,313507
3135100,313510
3135209,313520
3135308,313530
3135357,313535
3135407,313540
3135456,313545
3135506,313550
3135605,313560
3135704,313570
3135803,313580
3135902,313590
3136009,313600
3136108,313610
3136207,313620
3136306,313630
3136405,313640
3136504,313650
3136520,313652
3136553,313655
3136579,313657
3136603,313660
3136652,313665
3136702,313670
3136801,313680
3136900,313690
3136959,313695
3137007,313700
3137106,313710
3137205,313720
3137304,313730
3137403,313740
3137502,313750
3137536,313753
3137601,313760
3137700,313770
3137809,313780
3137908,313790
3138005,313800
3138104,313810
3138203,313820
3138302,313830
3138351,313835
3138401,313840
3138500,313850
3138609,313860
3138625,313862
3138658,313865
3138674,313867
3138682,313868
3138708,313870
3138807,313880
3138906,313890
3139003,313900
3139102,313910
3139201,313920
3139250,313925
3139300,313930
3139409,313940
3139508,313950
3139607,313960
3139706,313970
3139805,313980
3139904,313990
3140001,314000
3140100,314010
3140159,314015
3140209,314020
3140308,314030
3140407,314040
3140506,314050
3140530,314053
3140555,314055
3140605,314060
3140704,314070
3140803,314080
3140852,314085
3140902,314090
3141009,314100
3141108,314110
3141207,314120
3141306,314130
3141405,314140
3141504,314150
3141603,314160
3141702,314170
3141801,314180
3141900,314190
3142007,314200
3142106,314210
3142205,314220
3142254,314225
3142304,314230
3142403,314240
3142502,314250
3142601,314260
3142700,314270
3142809,314280
3142908,314290
3143005,314300
3143104,314310
3143153,314315
3143203,314320
3143302,314330
3143401,314340
3143450,314345
3143500,314350
3143609,314360
3143708,314370
3143807,314380
3143906,314390
3144003,314400
3144102,314410
3144201,314420
3144300,314430
3144359,314435
3144375,314437
3144409,314440
3144508,314450
3144607,314460
3144656,314465
3144672,314467
3144706,314470
3144805,314480
3144904,314490
3145000,314500
3145059,314505
3145109,314510
3145208,314520
3145307,314530
3145356,314535
3145372,314537
3145406,314540
3145455,314545
3145505,314550
3145604,314560
3145703,314570
3145802,314580
3145851,314585
3145877,314587
3145901,314590
3146008,314600
3146107,314610
3146206,314620
3146255,314625
3146305,314630
3146404,314640
3146503,314650
3146552,314655
3146602,314660
3146701,314670
3146750,314675
3146909,314690
3147006,314700
3147105,314710
3147204,314720
3147303,314730
3147402,314740
3147501,314750
3147600,314760
3147709,314770
3147808,314780
3147907,314790
3147956,314795
3148004,314800
3148103,314810
3148202,314820
3148301,314830
3148400,314840
3148509,314850
3148608,314860
3148707,314870
3148756,314875
3148806,314880
3148905,314890
3149002,314900
3149101,314910
3149150,314915
3149200,314920
3149309,314930
3149408,314940
3149507,314950
3149606,314960
3149705,314970
3149804,314980
3149903,314990
3149952,314995
3150000,315000
3150109,315010
3150158,315015
3150208,315020
3150307,315030
3150406,315040
3150505,315050
3150539,315053
3150570,315057
3150604,315060
3150703,315070
3150802,315080
3150901,315090
3151008,315100
3151107,315110
3151206,315120
3151305,315130
3151404,315140
3151503,315150
3151602,315160
3151701,315170
3151800,315180
3151909,315190
3152006,315200
3152105,315210
3152131,315213
3152170,315217
3152204,315220
3152303,315230
3152402,315240
3152501,315250
3152600,315260
3152709,315270
3152808,315280
3152907,315290
3153004,315300
3153103,315310
3153202,315320
3153301,315330
3153400,315340
3153509,315350
3153608,315360
3153707,315370
3153806,315380
3153905,315390
3154002,315400
3154101,315410
3154150,315415
3154200,315420
3154309,315430
3154408,315440
3154457,315445
3154507,315450
3154606,315460
3154705,315470
3154804,315480
3154903,315490
3155009,315500
3155108,315510
3155207,315520
3155306,315530
3155405,315540
3155504,315550
3155603,315560
3155702,315570
3155801,315580
3155900,315590
3156007,315600
3156106,315610
3156205,315620
3156304,315630
3156403,315640
3156452,315645
3156502,315650
3156601,315660
3156700,315670
3156809,315680
3156908,315690
3157005,315700
3157104,315710
3157203,315720
3157252,315725
3157278,315727
3157302,315730
3157336,315733
3157377,315737
3157401,315740
3157500,315750
3157609,315760
3157658,315765
3157708,315770
3157807,315780
3157906,315790
3158003,315800
3158102,315810
3158201,315820
3158300,315830
3158409,315840
3158508,315850
3158607,315860
3158706,315870
3158805,315880
3158904,315890
3158953,315895
3159001,315900
3159100,315910
3159209,315920
3159308,315930
3159357,315935
3159407,315940
3159506,315950
3159605,315960
3159704,315970
3159803,315980
3159902,315990
3160009,316000
3160108,316010
3160207,316020
3160306,316030
3160405,316040
3160454,316045
3160504,316050
3160603,316060
3160702,316070
3160801,316080
3160900,316090
3160959,316095
3161007,316100
3161056,316105
3161106,316110
3161205,316120
3161304,316130
3161403,316140
3161502,316150
3161601,316160
3161650,316165
3161700,316170
3161809,316180
3161908,316190
3162005,316200
3162104,316210
3162203,316220
3162252,316225
3162302,316230
3162401,316240
3162450,316245
3162500,316250
3162559,316255
3162575,316257
3162609,316260
3162658,316265
3162708,316270
3162807,316280
3162906,316290
3162922,316292
3162948,316294
3162955,316295
3163003,316300
3163102,316310
3163201,316320
3163300,316330
3163409,316340
3163508,316350
3163607,316360
3163706,316370
3163805,316380
3163904,316390
3164001,316400
3164100,316410
3164209,316420
3164308,316430
3164407,316440
3164431,316443
3164472,316447
3164506,316450
3164605,316460
3164704,316470
3164803,316480
3164902,316490
3165008,316500
3165107,316510
3165206,316520
3165305,316530
3165404,316540
3165503,316550
3165537,316553
3165552,316555
3165560,316556
3165578,316557
3165602,316560
3165701,316570
3165800,316580
3165909,316590
3166006,316600
3166105,316610
3166204,316620
3166303,316630
3166402,316640
3166501,316650
3166600,316660
3166709,316670
3166808,316680
3166907,316690
3166956,316695
3167004,316700
3167103,316710
3167202,316720
3167301,316730
3167400,316740
3167509,316750
3167608,316760
3167707,316770
3167806,316780
3167905,316790
3168002,316800
3168051,316805
3168101,316810
3168200,316820
3168309,316830
3168408,316840
3168507,316850
3168606,316860
3168705,316870
3168804,316880
3168903,316890
3169000,316900
3169059,316905
3169109,316910
3169208,316920
3169307,316930
3169356,316935
3169406,316940
3169505,316950
3169604,316960
3169703,316970
3169802,316980
3169901,316990
3170008,317000
3170057,317005
3170107,317010
3170206,317020
3170305,317030
3170404,317040
3170438,317043
3170479,317047
3170503,317050
3170529,317052
3170578,317057
3170602,317060
3170651,317065
3170701,317070
3170750,317075
3170800,317080
3170909,317090
3171006,317100
3171030,317103
3171071,317107
3171105,317110
3171154,317115
3171204,317120
3171303,317130
3171402,317140
3171501,317150
3171600,317160
3171709,317170
3171808,317180
3171907,317190
3172004,317200
3172103,317210
3172202,317220
3200102,320010
3200136,320013
3200169,320016
3200201,320020
3200300,320030
3200359,320035
3200409,320040
3200508,320050
3200607,320060
3200706,320070
3200805,320080
3200904,320090
3201001,320100
3201100,320110
3201159,320115
3201209,320120
3201308,320130
3201407,320140
3201506,320150
3201605,320160
3201704,320170
3201803,320180
3201902,320190
3202009,320200
3202108,320210
3202207,320220
3202256,320225
3202306,320230
3202405,320240
3202454,320245
3202504,320250
3202553,320255
3202603,320260
3202652,320265
3202702,320270
3202801,320280
3202900,320290
3203007,320300
3203056,320305
3203106,320310
3203130,320313
3203163,320316
3203205,320320
3203304,320330
3203320,320332
3203346,320334
3203353,320335
3203403,320340
3203502,320350
3203601,320360
3203700,320370
3203809,320380
3203908,320390
3204005,320400
3204054,320405
3204104,320410
3204203,320420
3204252,320425
3204302,320430
3204351,320435
3204401,320440
3204500,320450
3204559,320455
3204609,320460
3204658,320465
3204708,320470
3204807,320480
3204906,320490
3204955,320495
3205002,320500
3205010,320501
3205036,320503
3205069,320506
3205101,320510
3205150,320515
3205176,320517
3205200,320520
3205309,320530
3300100,330010
3300159,330015
3300209,330020
3300225,330022
3300233,330023
3300258,330025
3300308,330030
3300407,330040
3300456,330045
3300506,330050
3300605,330060
3300704,330070
3300803,330080
3300902,330090
3300936,330093
3300951,330095
3301009,330100
3301108,330110
3301157,330115
3301207,330120
3301306,330130
3301405,330140
3301504,330150
3301603,330160
3301702,330170
3301801,330180
3301850,330185
3301876,330187
3301900,330190
3302007,330200
3302056,330205
3302106,330210
3302205,330220
3302254,330225
3302270,330227
3302304,330230
3302403,330240
3302452,330245
3302502,330250
3302601,330260
3302700,330270
3302809,330280
3302858,330285
3302908,330290
3303005,330300
3303104,330310
3303203,330320
3303302,330330
3303401,330340
3303500,330350
3303609,330360
3303708,330370
3303807,330380
3303856,330385
3303906,330390
3303955,330395
3304003,330400
3304102,330410
3304110,330411
3304128,330412
3304144,330414
3304151,330415
3304201,330420
3304300,330430
3304409,330440
3304508,330450
3304524,330452
3304557,330455
3304607,330460
3304706,330470
3304755,330475
3304805,330480
3304904,330490
3305000,330500
3305109,330510
3305133,330513
3305158,330515
3305208,330520
3305307,330530
3305406,330540
3305505,330550
3305554,330555
3305604,330560
3305703,330570
3305752,330575
3305802,330580
3305901,330590
3306008,330600
3306107,330610
3306156,330615
3306206,330620
3306305,330630
3500105,350010
3500204,350020
3500303,350030
3500402,350040
3500501,350050
3500550,350055
3500600,350060
3500709,350070
3500758,350075
3500808,350080
3500907,350090
3501004,350100
3501103,350110
3501152,350115
3501202,350120
3501301,350130
3501400,350140
3501509,350150
3501608,350160
3501707,350170
3501806,350180
3501905,350190
3502002,350200
3502101,350210
3502200,350220
3502309,350230
3502408,350240
3502507,350250
3502606,350260
3502705,350270
3502754,350275
3502804,350280
3502903,350290
3503000,350300
3503109,350310
3503158,350315
3503208,350320
3503307,350330
3503356,350335
3503406,350340
3503505,350350
3503604,350360
3503703,350370
3503802,350380
3503901,350390
3503950,350395
3504008,350400
3504107,350410
3504206,350420
3504305,350430
3504404,350440
3504503,350450
3504602,350460
3504701,350470
3504800,350480
3504909,350490
3505005,350500
3505104,350510
3505203,350520
3505302,350530
3505351,350535
3505401,350540
3505500,350550
3505609,350560
3505708,350570
3505807,350580
3505906,350590
3506003,350600
3506102,350610
3506201,350620
3506300,350630
3506359,350635
3506409,350640
3506508,350650
3506607,350660
3506706,350670
3506805,350680
3506904,350690
3507001,350700
3507100,350710
3507159,350715
3507209,350720
3507308,350730
3507407,350740
3507456,350745
3507506,350750
3507605,350760
3507704,350770
3507753,350775
3507803,350780
3507902,350790
3508009,350800
3508108,350810
3508207,350820
3508306,350830
3508405,350840
3508504,350850
3508603,350860
3508702,350870
3508801,350880
3508900,350890
3509007,350900
3509106,350910
3509205,350920
3509254,350925
3509304,350930
3509403,350940
3509452,350945
3509502,350950
3509601,350960
3509700,350970
3509809,350980
3509908,350990
3509957,350995
3510005,351000
3510104,351010
3510153,351015
3510203,351020
3510302,351030
3510401,351040
3510500,351050
3510609,351060
3510708,351070
3510807,351080
3510906,351090
3511003,351100
3511102,351110
3511201,351120
3511300,351130
3511409,351140
3511508,351150
3511607,351160
3511706,351170
3511904,351190
3512001,351200
3512100,351210
3512209,351220
3512308,351230
3512407,351240
3512506,351250
3512605,351260
3512704,351270
3512803,351280
3512902,351290
3513009,351300
3513108,351310
3513207,351320
3513306,351330
3513405,351340
3513504,351350
3513603,351360
3513702,351370
3513801,351380
3513850,351385
3513900,351390
3514007,351400
3514106,351410
3514205,351420
3514304,351430
3514403,351440
3514502,351450
3514601,351460
3514700,351470
3514809,351480
3514908,351490
3514924,351492
3514957,351495
3515004,351500
3515103,351510
3515129,351512
3515152,351515
3515186,351518
3515194,351519
3515202,351520
3515301,351530
3515350,351535
3515400,351540
3515509,351550
3515608,351560
3515657,351565
3515707,351570
3515806,351580
3515905,351590
3516002,351600
3516101,351610
3516200,351620
3516309,351630
3516408,351640
3516507,351650
3516606,351660
3516705,351670
3516804,351680
3516853,351685
3516903,351690
3517000,351700
3517109,351710
3517208,351720
3517307,351730
3517406,351740
3517505,351750
3517604,351760
3517703,351770
3517802,351780
3517901,351790
3518008,351800
3518107,351810
3518206,351820
3518305,351830
3518404,351840
3518503,351850
3518602,351860
3518701,351870
3518800,351880
3518859,351885
3518909,351890
3519006,351900
3519055,351905
3519071,351907
3519105,351910
3519204,351920
3519253,351925
3519303,351930
3519402,351940
3519501,351950
3519600,351960
3519709,351970
3519808,351980
3519907,351990
3520004,352000
3520103,352010
3520202,352020
3520301,352030
3520400,352040
3520426,352042
3520442,352044
3520509,352050
3520608,352060
3520707,352070
3520806,352080
3520905,352090
3521002,352100
3521101,352110
3521150,352115
3521200,352120
3521309,352130
3521408,352140
3521507,352150
3521606,352160
3521705,352170
3521804,352180
3521903,352190
3522000,352200
3522109,352210
3522158,352215
3522208,352220
3522307,352230
3522406,352240
3522505,352250
3522604,352260
3522653,352265
3522703,352270
3522802,352280
3522901,352290
3523008,352300
3523107,352310
3523206,352320
3523305,352330
3523404,352340
3523503,352350
3523602,352360
3523701,352370
3523800,352380
3523909,352390
3524006,352400
3524105,352410
3524204,352420
3524303,352430
3524402,352440
3524501,352450
3524600,352460
3524709,352470
3524808,352480
3524907,352490
3525003,352500
3525102,352510
3525201,352520
3525300,352530
3525409,352540
3525508,352550
3525607,352560
3525706,352570
3525805,352580
3525854,352585
3525904,352590
3526001,352600
3526100,352610
3526209,352620
3526308,352630
3526407,352640
3526506,352650
3526605,352660
3526704,352670
3526803,352680
3526902,352690
3527009,352700
3527108,352710
3527207,352720
3527256,352725
3527306,352730
3527405,352740
3527504,352750
3527603,352760
3527702,352770
3527801,352780
3527900,352790
3528007,352800
3528106,352810
3528205,352820
3528304,352830
3528403,352840
3528502,352850
3528601,352860
3528700,352870
3528809,352880
3528858,352885
3528908,352890
3529005,352900
3529104,352910
3529203,352920
3529302,352930
3529401,352940
3529500,352950
3529609,352960
3529658,352965
3529708,352970
3529807,352980
3529906,352990
3530003,353000
3530102,353010
3530201,353020
3530300,353030
3530409,353040
3530508,353050
3530607,353060
3530706,353070
3530805,353080
3530904,353090
3531001,353100
3531100,353110
3531209,353120
3531308,353130
3531407,353140
3531506,353150
3531605,353160
3531704,353170
3531803,353180
3531902,353190
3532009,353200
3532058,353205
3532108,353210
3532157,353215
3532207,353220
3532306,353230
3532405,353240
3532504,353250
3532603,353260
3532702,353270
3532801,353280
3532827,353282
3532843,353284
3532868,353286
3532900,353290
3533007,353300
3533106,353310
3533205,353320
3533254,353325
3533304,353330
3533403,353340
3533502,353350
3533601,353360
3533700,353370
3533809,353380
3533908,353390
3534005,353400
3534104,353410
3534203,353420
3534302,353430
3534401,353440
3534500,353450
3534609,353460
3534708,353470
3534757,353475
3534807,353480
3534906,353490
3535002,353500
3535101,353510
3535200,353520
3535309,353530
3535408,353540
3535507,353550
3535606,353560
3535705,353570
3535804,353580
3535903,353590
3536000,353600
3536109,353610
3536208,353620
3536257,353625
3536307,353630
3536406,353640
3536505,353650
3536570,353657
3536604,353660
3536703,353670
3536802,353680
3536901,353690
3537008,353700
3537107,353710
3537156,353715
3537206,353720
3537305,353730
3537404,353740
3537503,353750
3537602,353760
3537701,353770
3537800,353780
3537909,353790
3538006,353800
3538105,353810
3538204,353820
3538303,353830
3538501,353850
3538600,353860
3538709,353870
3538808,353880
3538907,353890
3539004,353900
3539103,353910
3539202,353920
3539301,353930
3539400,353940
3539509,353950
3539608,353960
3539707,353970
3539806,353980
3539905,353990
3540002,354000
3540101,354010
3540200,354020
3540259,354025
3540309,354030
3540408,354040
3540507,354050
3540606,354060
3540705,354070
3540754,354075
3540804,354080
3540853,354085
3540903,354090
3541000,354100
3541059,354105
3541109,354110
3541208,354120
3541307,354130
3541406,354140
3541505,354150
3541604,354160
3541653,354165
3541703,354170
3541802,354180
3541901,354190
3542008,354200
3542107,354210
3542206,354220
3542305,354230
3542404,354240
3542503,354250
3542602,354260
3542701,354270
3542800,354280
3542909,354290
3543006,354300
3543105,354310
3543204,354320
3543238,354323
3543253,354325
3543303,354330
3543402,354340
3543501,354350
3543600,354360
3543709,354370
3543808,354380
3543907,354390
3544004,354400
3544103,354410
3544202,354420
3544251,354425
3544301,354430
3544400,354440
3544509,354450
3544608,354460
3544707,354470
3544806,354480
3544905,354490
3545001,354500
3545100,354510
3545159,354515
3545209,354520
3545308,354530
3545407,354540
3545506,354550
3545605,354560
3545704,354570
3545803,354580
3546009,354600
3546108,354610
3546207,354620
3546256,354625
3546306,354630
3546405,354640
3546504,354650
3546603,354660
3546702,354670
3546801,354680
3546900,354690
3547007,354700
3547106,354710
3547205,354720
3547304,354730
3547403,354740
3547502,354750
3547601,354760
3547650,354765
3547700,354770
3547809,354780
3547908,354790
3548005,354800
3548054,354805
3548104,354810
3548203,354820
3548302,354830
3548401,354840
3548500,354850
3548609,354860
3548708,354870
3548807,354880
3548906,354890
3549003,354900
3549102,354910
3549201,354920
3549250,354925
3549300,354930
3549409,354940
3549508,354950
3549607,354960
3549706,354970
3549805,354980
3549904,354990
3549953,354995
3550001,355000
3550100,355010
3550209,355020
3550308,355030
3550407,355040
3550506,355050
3550605,355060
3550704,355070
3550803,355080
3550902,355090
3551009,355100
3551108,355110
3551207,355120
3551306,355130
3551405,355140
3551504,355150
3551603,355160
3551702,355170
3551801,355180
3551900,355190
3552007,355200
3552106,355210
3552205,355220
3552304,355230
3552403,355240
3552502,355250
3552551,355255
3552601,355260
3552700,355270
3552809,355280
3552908,355290
3553005,355300
3553104,355310
3553203,355320
3553302,355330
3553401,355340
3553500,355350
3553609,355360
3553658,355365
3553708,355370
3553807,355380
3553856,355385
3553906,355390
3553955,355395
3554003,355400
3554102,355410
3554201,355420
3554300,355430
3554409,355440
3554508,355450
3554607,355460
3554656,355465
3554706,355470
3554755,355475
3554805,355480
3554904,355490
3554953,355495
3555000,355500
3555109,355510
3555208,355520
3555307,355530
3555356,355535
3555406,355540
3555505,355550
3555604,355560
3555703,355570
3555802,355580
3555901,355590
3556008,355600
3556107,355610
3556206,355620
3556305,355630
3556354,355635
3556404,355640
3556453,355645
3556503,355650
3556602,355660
3556701,355670
3556800,355680
3556909,355690
3556958,355695
3557006,355700
3557105,355710
3557154,355715
3557204,355720
3557303,355730
4100103,410010
4100202,410020
4100301,410030
4100400,410040
4100459,410045
4100509,410050
4100608,410060
4100707,410070
4100806,410080
4100905,410090
4101002,410100
4101051,410105
4101101,410110
4101150,410115
4101200,410120
4101309,410130
4101408,410140
4101507,410150
4101606,410160
4101655,410165
4101705,410170
4101804,410180
4101853,410185
4101903,410190
4102000,410200
4102109,410210
4102208,410220
4102307,410230
4102406,410240
4102505,410250
4102604,410260
4102703,410270
4102752,410275
4102802,410280
4102901,410290
4103008,410300
4103024,410302
4103040,410304
4103057,410305
4103107,410310
4103156,410315
4103206,410320
4103222,410322
4103305,410330
4103354,410335
4103370,410337
4103404,410340
4103453,410345
4103479,410347
4103503,410350
4103602,410360
4103701,410370
4103800,410380
4103909,410390
4103958,410395
4104006,410400
4104055,410405
4104105,410410
4104204,410420
4104253,410425
4104303,410430
4104402,410440
4104428,410442
4104451,410445
4104501,410450
4104600,410460
4104659,410465
4104709,410470
4104808,410480
4104907,410490
4105003,410500
4105102,410510
4105201,410520
4105300,410530
4105409,410540
